id;nome;cep;endereco;latitude;longitude
16500;PANIF LARISA;89229101;RUA FATIMA, 1053, JOINVILLE, BRASIL;-26.330974;-48.8176299
16511;ECATARINA*;89201700;RUA: OTTO BOEHM, 856, JOINVILLE, BRASIL;-26.3030361;-48.859209
16601;PANIF KI CUCA 2;89230610;RUA ALVARO MAIA, 589, JOINVILLE, BRASIL;-26.3283833;-48.8044079
16602;PANIF KI CUCA 1;89229120;RUA MARECHAL LUZ, 891, JOINVILLE, BRASIL;-26.3237782;-48.8117789
16621;MERC E PANIF DO VAL;89247000;RUA JOSE CLETO ROSA, 695, BALNEARIO BARRA DO SUL, BRASIL;-26.4649024;-48.6271539
16625;MAKROBOM CHOCOLATES;89280250;RUA LUIZ BOLLMANN, 440, SAO BENTO DO SUL, BRASIL;-26.2560891;-49.3888392
16755;MOMENTO DO CAFE;89010600;HERMANN HERING, 362, BLUMENAU, BRASIL;-26.30444;-48.84556
16784;PANIF CANHERATO;83260000;AVENIDA PARANAGUA, 5019, MATINHOS, BRASIL;-26.30444;-48.84556
16822;ARACY PAN;88075000;ARACY VAZ CALLADO, 1042, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
16862;MERCEARIA DA VOVO;89222430;RUA ITUPORANGA, 378, JOINVILLE, BRASIL;-26.272294;-48.8463682
16893;SEVEN COFFE CLUB;85801140;RUA SETE DE SETEMBRO, 3219, CASCAVEL, BRASIL;-26.3043872;-48.8428629
16986;LEAL PANIFICADORA;88390000;JOSE NAZARIO LUIZ, 209, BARRA VELHA, BRASIL;-26.30444;-48.84556
17092;PADARIA NOVA NAVEGAN;88370430;AV PREFEITO JOSE JUVENAL MAFRA, 1975, NAVEGANTES, BRASIL;-26.30444;-48.84556
17098;PADARIA CAPELLIS;88330524;RUA 1500, 435, BALNEARIO CAMBORIU, BRASIL;-26.30444;-48.84556
17130;GI BOLOS E DOCES;89230580;RUA AGULHAS NEGRAS, 1268, JOINVILLE, BRASIL;-26.3284929;-48.8098729
17196;SANTANA PADARIA E CA;84015000;R FRANCISCO RIBAS, 2083, PONTA GROSSA, BRASIL;-26.30444;-48.84556
17463;BAFFS CAFETEIRA;85926850;RODOVIA PR 182 KM 320 321,, TOLEDO, BRASIL;-26.30444;-48.84556
17494;SEMENTE DA TERRA 02;89227310;RUA JORGE AUGUSTO EMILIO MULLER, 100, JOINVILLE, BRASIL;-26.272287;-48.8249862
17544;EITA CAFE LTDA;83203280;RUA GENERAL CARNEIRO, 216, PARANAGUA, BRASIL;-26.30444;-48.84556
17569;PANIFICADORA BEIRA M;88190000;AVENIDA GANCHOS, 158, GOVERNADOR CELSO RAMOS, BRASIL;-26.30444;-48.84556
17579;OURO NEGRO CAFE DOCE;89015200;RUA ITAJAI ATE 1681 LADO IMPAR, 1478, BLUMENAU, BRASIL;-26.30444;-48.84556
17587;PANIF MESTRE CUCA;89249000;RUA MARIANA MICHELS BORGES, 233, ITAPOA, BRASIL;-26.815683;-48.6098392
17634;DIVINA DELICIA PAES;89228750;RUA ANTONIO AUGUSTO DO LIVRAMENTO, 346, JOINVILLE, BRASIL;-26.2869829;-48.7745138
17660;HANGAR CAFE;89803402;AVENIDA SAO PEDRO, 1968, CHAPECO, BRASIL;-26.30444;-48.84556
17728;SUMMER BEACH BAR;89240000;RUA FRANCISCO MACHADO DE SOUZA, 850, SAO FRANCISCO DO SUL, BRASIL;-26.2304977;-48.6272389
17747;PANIFICADORA E CONF-;88215000;AV LEAO MARINHO, 527, BOMBINHAS, BRASIL;-26.30444;-48.84556
17829;COFFEPAN PADARIA;80045330;RUA ITUPAVA, 874, CURITIBA, BRASIL;-26.30444;-48.84556
17874;NOVO SABOR;89222363;R PIRATUBA, 1234 SALA 1 E 2, JOINVILLE, BRASIL;-26.30444;-48.84556
17877;JARDINS CONFEITARIA;81630070;RUA OLIVEIRA VIANA, 372, CURITIBA, BRASIL;-26.30444;-48.84556
18016;PANIFICADORA TUIUTI;89226000;RUA TUIUTI, 3540, JOINVILLE, BRASIL;-26.2434673;-48.8197757
18059;PANIFICADORA MAJU;82000000;RUA SIMAO MANSUR VAZ, 399, CURITIBA, BRASIL;-26.30444;-48.84556
18075;LILY CAKE CAFE;83900000;RUA 21 DE SETEMBRO, 664, SAO MATEUS DO SUL, BRASIL;-25.87417;-50.38278
18084;BAFFS ALIMENTOS JOIN;89223005;AV ROLF WIEST ANEXO LEROY MERLIN, 11, JOINVILLE, BRASIL;-26.30444;-48.84556
18086;PANIFICADORA E CONFE;89232060;R ENGENHEIRO JOSE GOMES, 1046, JOINVILLE, BRASIL;-26.3545576;-48.8365438
18115;CAFE BAR SEMENTE DA;89247000;RUA SANTO INACIO, 270, BALNEARIO BARRA DO SUL, BRASIL;-26.4592055;-48.6136553
18119;ESPACO ACAI;88390000;AV M RESIDENCIAL MORADA DO SOL, 2003, BARRA VELHA, BRASIL;-26.63222;-48.68472
18149;AROMA PANIFICADORA;89202440;RUA PORTO BELO, 66, JOINVILLE, BRASIL;-26.3142374;-48.8355078
18192;BROTKAFEE;89285510;RODOVIA DOS MOVEIS SC 418, 467, SAO BENTO DO SUL, BRASIL;-26.1842379;-49.391297
18193;PANIFICADORA RENASCE;89226810;RUA NOSSA SENHORA DE FATIMA, 298, JOINVILLE, BRASIL;-26.2172396;-48.800271
18235;ARTEPA;88117750;RUA FULVIO VIEIRA DA ROSA, 240, SAO JOSE, BRASIL;-26.30444;-48.84556
18245;BELEM PAES E DOCES;89229100;RUA FATIMA, 461, JOINVILLE, BRASIL;-26.3357689;-48.8170449
18250;ZUHAUSE CAFE;89239205;RUA DOUTOR CARLOS HEINS FUNKE, 80, JOINVILLE, BRASIL;-26.2036238;-48.9067301
18252;BOUTIQUE DO PAO DE L;89204635;RUA MAX COLIN SALA01, 1932, JOINVILLE, BRASIL;-26.30444;-48.84556
18266;FIORELLO;89203085;RUA EXPEDICIONARIO HOLZ, 167, JOINVILLE, BRASIL;-26.3027792;-48.8538548
18292;PANIFICADORA E CONFE;81510410;RUA MIGUEL BAKUM LJ 01 AND TR COND 347, CURITIBA, BRASIL;-25.42778;-49.27306
18306;Q DELICIA;89466338;R JULIO BUDANT NETO, 1971, CANOINHAS, BRASIL;-26.1823052;-50.369127
18315;PANIFICADORA SENSACA;81110420;RUA MADRE URSULA LEDOCHOWSKA, 79, CURITIBA, BRASIL;-26.30444;-48.84556
18316;PADARIA SCHUEDA SAO;89285590;RUA ANTONIO KAESEMODEL, 2408, SAO BENTO DO SUL, BRASIL;-26.2409648;-49.3900496
18355;7 GRAOS 2;89237000;RUA XV DE NOVEMBRO, 6820, JOINVILLE, BRASIL;-26.2871002;-48.9004375
18360;BREAK FIT SUGAR FREE;80250030;RUA BRIGADEIRO FRANCO, 2063, CURITIBA, BRASIL;-26.30444;-48.84556
18395;CONFEITARIA SCHMIDLI;89247000;JOSE TOMAZA DE SOUZA, 243, BALNEARIO BARRA DO SUL, BRASIL;-26.4760685;-48.6191841
18406;ZEKA CAFE;88052810;RUA FRANCISCO FAUSTO MARTINS, 526, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
18415;PANIFICADORA BEM CAS;83085400;R SILVIO PINTO RIBEIRO, 1677, SAO JOSE DOS PINHAIS, BRASIL;-25.5302;-49.20836
57;CHURR SENADOR*;89224020;RUA SENADOR RODRIGO LOBO, 100, JOINVILLE, BRASIL;-26.2606354;-48.8098548
60;CHURR BABY BUFALO;89218180;RUA IGUACU, 136, JOINVILLE, BRASIL;-26.2659331;-48.8580068
126;REST PEDRINNI;89202350;RUA PADRE KOLB, 1396, JOINVILLE, BRASIL;-26.3144732;-48.8459291
142;REST FORNAO;89216215;RUA EVARISTO DA VEIGA, 451, JOINVILLE, BRASIL;-26.3014475;-48.8645936
207;REST GREEN WHITE;89201270;RUA PRINCESA ISABEL, 395, JOINVILLE, BRASIL;-26.3000394;-48.8461498
267;REST GLORIA*;89216200;RUA XV DE NOVEMBRO, 2250, JOINVILLE, BRASIL;-26.2954644;-48.8640612
299;RUDNICK E CIA;89239000;ROD. BR 101, KM 25, JOINVILLE, BRASIL;-26.656353;-48.7291403
302;ALLES PICANHA;89204635;RUA MAX COLIN, 441, JOINVILLE, BRASIL;-26.2942176;-48.8570739
329;PAPOS RESTAURANTE;89204090;RUA GERMANO STEIN, 188, JOINVILLE, BRASIL;-26.2883188;-48.8465972
354;CANTINA DOM BRUNO;89204001;RUA DR JOAO COLIN, 1163, JOINVILLE, BRASIL;-26.2905919;-48.8487032
372;REST DA VILA;89218500;RUA GUILHERME, 1405, JOINVILLE, BRASIL;-26.274951;-48.869083
390;REST PEPPER JACK*;89035200;RUA JOINVILLE , 148, BLUMENAU, BRASIL;-26.30444;-48.84556
417;POIAL TROPEIRO;89216200;RUA XV DE NOVEMBRO, 1903, JOINVILLE, BRASIL;-26.2980043;-48.8606374
444;PIER 54*;88015710;AV OSVALDO RODRIGUES CABRAL, 1251, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
919;RECANTO DO OSMAR;89247000;RUA ALBERTO KROEHNE, 231, JOINVILLE, BRASIL;-26.3090556;-48.8622572
949;SANTPAR;89248000;RODOVIA BR 101  KM 0, SN, GARUVA, BRASIL;-26.1240126;-48.8848283
1011;LANCH RIO DA PRATA;89239400;RODOVIA SC 301, 5317, JOINVILLE, BRASIL;-26.30444;-48.84556
1084;LANCH PARADA 10*;88052000;RUA 2 DE SETEMBRO, 1222 BOX 23 E 24, BLUMENAU, BRASIL;-26.91944;-49.6611
1167;REST PRIMUS;89217380;RUA DONA ELZA MEINERT, 398, JOINVILLE, BRASIL;-26.2775266;-48.8746786
1289;REST GRILL;89227021;RUA IRIRIU, 2627, JOINVILLE, BRASIL;-26.2709906;-48.8213556
1312;LANCH PORTO;89202000;AV. GETULIO VARGAS, 238, JOINVILLE, BRASIL;-26.3097518;-48.8471277
1384;LUPEMA ALIMENTOS;89221750;AV ALUISIO PIRES CONDEIXA, 2510, JOINVILLE, BRASIL;-26.2813249;-48.845515
1388;CHURR APOLLO;81650264;RUA  ANTONIO SPRADA , 53, CURITIBA, BRASIL;-26.30444;-48.84556
1428;LANCH DO VAVA;89256030;RUA AUGUSTO WIELKI, N. 466, JARAGUA DO SUL, BRASIL;-26.30444;-48.84556
1685;NEI FRANGOS*;88804010;HENRIQUE LAGE, 1651, CRICIUMA, BRASIL;-26.338952;-48.8207265
2018;COSTELAO M LEME;80530010;RUA MATEUS LEME, N. 2167, CURITIBA, BRASIL;-26.30444;-48.84556
2023;REST FRANGO NA BRASA;82510010;RUA FLAVIO DALLEGRAVE, N. 4468, CURITIBA, BRASIL;-26.30444;-48.84556
2497;REST SO PEIXINHO;80620200;AV AGUA VERDE, 09, CURITIBA, BRASIL;-26.30444;-48.84556
3369;LANCH 20 V;89237540;RUA RICARDO BAUMER 129, 313, JOINVILLE, BRASIL;-26.286262;-48.9181136
3398;CHURR ITALIA;81930360;RUA NICOLA PELANDA, 4160, CURITIBA, BRASIL;-26.30444;-48.84556
3491;CHURR VIAPIANA;89245000;ROD 280, SN, ARAQUARI, BRASIL;-26.30444;-48.84556
3574;REST INHUNDIAQUARA;83350000;RUA GENERAL CARNEIRO, 13, MORRETES, BRASIL;-26.30444;-48.84556
3578;REST PONTE VELHA;83350000;RUA ALMIRANTE FREDERICO DE OLIVEIRA, 13, MORRETES, BRASIL;-26.30444;-48.84556
3773;PASTELARIA CLT;89056000;RUA FRANCISCO VALDRIK, 2445, BLUMENAU, BRASIL;-26.30444;-48.84556
3783;REST PISETTA;89203001;RUA OTTAKAR DOERFFEL, 822, JOINVILLE, BRASIL;-26.30444;-48.84556
3848;REST FIGUEIRA;89036080;RUA MARIANA BROMENANN, 527, BLUMENAU, BRASIL;-26.30444;-48.84556
3890;NOVO PARAISO;82640350;R FERNANDO DE NORONHA,692, CURITIBA, BRASIL;-26.30444;-48.84556
3896;REST SCHIAVON;88058600;RUA DOM JOAO BECKER, 1026, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
4158;REST NAZARENO;89240000;RUA FELIPE MUSSE,  SN, SAO FRANCISCO DO SUL, BRASIL;-26.2241286;-48.5294439
4308;REST RECANTO DIVISA;89072130;NICOLAU LINK 200, BLUMENAU, BRASIL;-26.30444;-48.84556
4321;CHURR TIO ZICO;83090650;ROD. BR 376, 2500 KM, 626, SAO JOSE DOS PINHAIS, BRASIL;-25.5302;-49.20836
4396;BABICO PASTELARIA*;88390000;AV ITAJUBA, 2056, BARRA VELHA, BRASIL;-26.30444;-48.84556
4519;LANCH SERVE BEM;89340000;AV GETULIO VARGAS, 457, ITAIOPOLIS, BRASIL;-26.3189635;-48.8451398
5009;BUFFET FLAMBOYANT;82515270;RUA COSTA RICA , 1173, CURITIBA, BRASIL;-26.30444;-48.84556
5015;BIG LANCHES;89228000;PREFEITO BALTAZAR BUSCHELE , 600, JOINVILLE, BRASIL;-26.30444;-48.84556
5069;BATATAO PIZZ E REST;89230700;AV ALVINO HANSEN, SN, JOINVILLE, BRASIL;-26.30444;-48.84556
5098;REST BELLE;88301202;AVENIDA SETE DE SETEMBRO, 1307, ITAJAI, BRASIL;-26.30444;-48.84556
5341;CHACARA SAGUACU BAR;89221195;RUA CARLOS BENACK, 70, JOINVILLE, BRASIL;-26.283568;-48.8389161
5514;REST ANA BELLA;80320050;RUA PROFESSOR DARIO VELOSO, 686, CURITIBA, BRASIL;-26.30444;-48.84556
5552;REST DECO;89218690;AV ALMIRANTE JACEGUAY, 1966, JOINVILLE, BRASIL;-26.2737328;-48.8726013
5636;SORO LANCHES;89230700;AV ALVINO HANSEN, 234, JOINVILLE, BRASIL;-26.30444;-48.84556
5695;RESTAURANTE ZITO 2;89440000;ROD SC 280 KM 39, SN, IRINEOPOLIS, BRASIL;-26.30444;-48.84556
5777;CHURR LANCH ZULIAN;89248000;RODOVIA BR 101, SN, GARUVA, BRASIL;-26.1240126;-48.8848283
5862;MOAMAR ASSADOS BUFF*;88215000;AV AROEIRA DA PRAIA, 1514, BOMBINHAS, BRASIL;-26.30444;-48.84556
5892;PESQUE PAGUE PIRAI*;89237705;ESTRADA DO ATALHO, 1500, JOINVILLE, BRASIL;-26.2766264;-48.9364503
5894;RESTAURANTE ELDORADO;88133400;RUA NOSSA SENHORA DA APARECIDA, 636, PALHOCA, BRASIL;-26.30444;-48.84556
5946;REST PETISQ JANGA;89222401;RUA TENENTE ANTONIO JOAO, 952, JOINVILLE, BRASIL;-26.2677839;-48.8449917
5993;PESQUEIRO CASA BRANC;84165700;ROD PR 151, KM 284, CASTRO, BRASIL;-26.30444;-48.84556
6054;BODEGA DA TOIA;88390000;RUA JAIR VIANA, 110, BARRA VELHA, BRASIL;-26.30444;-48.84556
6111;CANTINA BORGONOVO;89201460;RUA DUQUE DE CAXIAS, 112, JOINVILLE, BRASIL;-26.307478;-48.8505288
6132;D PIERI REST PIZZ;89204410;RUA GENERAL ANDRADE NEVES, 40, JOINVILLE, BRASIL;-26.2797509;-48.850186
6175;CANTINA BOM JESUS;89010110;RUA SANTO ANTONIO, SN, BLUMENAU, BRASIL;-26.30444;-48.84556
6536;HARMONIA GRILL;80730360;RUA EUCLIDES DA CUNHA, 1043, CURITIBA, BRASIL;-26.30444;-48.84556
6563;MIRANTE GRILL;89400000;AV CEL AMAZONAS, 975, PORTO UNIAO, BRASIL;-26.2345662;-51.778669
6613;LANCHONETE TROPICAL;89239100;RUA OLAVO BILAC, SN, JOINVILLE, BRASIL;-26.2050114;-48.9111233
6727;Q BURGAO LANCHES;89227025;AV PREFEITO WITTICH FREITAG, 761, JOINVILLE, BRASIL;-26.2732449;-48.8261783
6795;VIVENDA DO PASTEL;88032000;RODOVIA VIRGILIO VARZEA, 587, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
6812;LANCHONETE TILLMANN;89219730;AVENIDA SANTOS DUMONT, 2149, JOINVILLE, BRASIL;-26.2274699;-48.8042988
6870;CLUBE PR DE TIRO;83303340;RUA ENG JOSE GILBERTO HIGINO COSTA, 1433, PIRAQUARA, BRASIL;-26.30444;-48.84556
6951;HOTEL E REST RICHTER;89239970;RODOVIA BR 101, KM 25, JOINVILLE, BRASIL;-26.3814359;-48.8517369
7221;PETISQUEIRA CAXIAS;89204040;RUA MAX COLIN, 2535, JOINVILLE, BRASIL;-26.294547;-48.8521299
7340;SANTA MISTURA;89201700;RUA OTTO BOEHM, 722, JOINVILLE, BRASIL;-26.3027139;-48.8577752
7422;REST BOM VIVANT;89030000;RUA SAO PAULO, 3191, BLUMENAU, BRASIL;-26.30444;-48.84556
7427;ANITA REST PETIS;82210000;AV ANITA GARIBALDI, 4596, CURITIBA, BRASIL;-26.30444;-48.84556
7481;PARADA ALBANO;89245000;RODOVIA BR 101 KM 75, 5903, ARAQUARI, BRASIL;-26.31243;-48.8744755
7758;COSTA ESMERALDA RES*;88215000;AV VEREADOR MANOEL JOSE DOS SANTOS, 1299, BOMBINHAS, BRASIL;-26.30444;-48.84556
10123;SEPAT;89219550;RUA CLODOALDO GOMES, Nº 273, JOINVILLE, BRASIL;-26.2600605;-48.8833324
10325;LANCHONETE MEURER;89219200;RUA OTTO PFUETZENREUTER, 365, JOINVILLE, BRASIL;-26.2712298;-48.8724382
10411;CARMENERE GRILL;89219600;RUA DONA FRANCISCA, 7173, JOINVILLE, BRASIL;-26.252091;-48.8765591
10439;LANCH BINARIO;89227160;RUA SALTO VELOSO, 145, JOINVILLE, BRASIL;-26.2736186;-48.8281967
10445;JD GOURMET REST CAFE;88215000;AV DOS COQUEIROS,  3650, BOMBINHAS, BRASIL;-26.30444;-48.84556
10463;LANCH II IRMAOS;81560001;AVENIDA COMENDADOR FRANCO, 7273, CURITIBA, BRASIL;-26.30444;-48.84556
10544;DALLU RESTAURANTE;89230753;R PERCIVAL DE OLIVEIRA CERCAL, 1016, JOINVILLE, BRASIL;-26.3182116;-48.8026447
10551;REST BRASEIRINHO;81730000;R MARECHAL FLORIANO PEIXOTO     , 9786, CURITIBA, BRASIL;-26.30444;-48.84556
10623;CHURRASCARIA FAMILIA;89460000;RUA JULIO  BUDNT NETO, SN, CANOINHAS, BRASIL;-26.30444;-48.84556
10658;TOPPER LANCHES;83880000;AV GAL PLINIO TOURINHO,3319 SL 01, RIO NEGRO, BRASIL;-26.10583;-49.7975
10684;TATUIRA PETISCARIA;88215000;AV PROF JOAO JOSE DA CRUZ, 1700, BOMBINHAS, BRASIL;-26.30444;-48.84556
10696;CHICO REST E PIZZA;88050500;RUA DEPUDADO WALTER GOMES, 180, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
10763;RESTAURANTE DONA FRA;89294000;ESTRADA DONA FRACISCA , 2856, CAMPO ALEGRE, BRASIL;-26.30444;-48.84556
10771;PESQUE MARQUESIN;89250000;ESTRADA RIBEIRAO GRANDE DO NORTE, S/N, JARAGUA DO SUL, BRASIL;-26.3944422;-49.1539472
10789;CRIS SMITH;89223000;ESTRADA CUBATAO GRANDE,1900, JOINVILLE, BRASIL;-26.2095862;-48.796859
10849;COSTAO DO SANTINHO*;88058700;ESTRADA VEREADOR ONILDO LEMOS, 2505, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
10971;PATRICIOS REST;89205310;RUA JOSE ELIAS GIULIARI, 316, JOINVILLE, BRASIL;-26.3049189;-48.8314582
11122;TIO DANE GRILL BUFFE;89203570;RUA: RIO GRANDE DO SUL,272, JOINVILLE, BRASIL;-26.3115445;-48.8538152
11180;RESTAURANTE ROGERIO;89213340;RUA FRATERNIDADE, 12, JOINVILLE, BRASIL;-26.3297623;-48.8664416
11196;CANTINHO ITALIANO;89217301;RUA BEIJAMIN CONSTANTE, 3220, JOINVILLE, BRASIL;-26.30444;-48.84556
11203;RECANTO D FRANCISCA;88395000;RUA BELMIRO COELHO, SN, SAO JOAO DO ITAPERIU, BRASIL;-26.5978761;-48.8377938
11344;LA GONDOLA;89240000;RUA BARAO DO RIO BRANCO, 860, SAO FRANCISCO DO SUL, BRASIL;-26.2476297;-48.6344195
11387;FAIRYLAND CAFE ECUP*;88050300;RUA CAMINHO DOS ACORES, 1740, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
11450;HOT DOG O PRENSADO;89204005;RUA DOUTOR JOAO COLIN, 2341, JOINVILLE, BRASIL;-26.2797221;-48.8497837
11594;DOCE MAGIA BOMBONIER;88811508;RUA CORONEL PEDRO BENEDET, 488  SL 02, CRICIUMA, BRASIL;-26.30444;-48.84556
11626;GUARATUBEACH GASTROM;83280000;AV ALTANTICA , 134, GUARATUBA, BRASIL;-26.30444;-48.84556
11640;REST ARMALWEE;89620000;RUA WOLFGANG WEEGE, 770, JARAGUA DO SUL, BRASIL;-26.5071591;-49.125671
11673;CANTO DAS PEDRAS;83255000;CANAL DA DRAGA, S/N, PONTAL DO PARANA, BRASIL;-26.30444;-48.84556
11692;JAPA LANCHES;88130385;RUA JOAO FEBRONIO DE OLIVEIRA, SN, PALHOCA, BRASIL;-27.632262068622;-48.6508027877034
11701;SEREIA LANCHES;89202300;AV CORENEL PREOCOPIO GOMES, 80, JOINVILLE, BRASIL;-26.30444;-48.84556
11707;REST. BONO APETIT;89222300;RUA IRIRIU, 1989 SALA 02, JOINVILLE, BRASIL;-26.30444;-48.84556
11728;PETISQUEIRA APNEIA;89247000;RUA VALCIR DOS SANTOS, 68, BALNEARIO BARRA DO SUL, BRASIL;-26.4563126;-48.6019492
11772;RHINO PORTAO;80030000;RUA CARLOS DIETZCH, 413, CURITIBA, BRASIL;-26.30444;-48.84556
11797;HOTEL SESC CACUPE*;88050005;RUA HAROLDO SOARES GLAVAN, 1670, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
11839;DA TIA PIZZARIA;89227633;RUA DR JULIO DE MESQUITA FILHO, 145, JOINVILLE, BRASIL;-26.2698663;-48.8106848
11925;CANTINA AMADORI;89010203;RUA 7 DE SETEMBRO, 915 SL 01, BLUMENAU, BRASIL;-26.30444;-48.84556
11954;REST SILVAN CULT;86020000;AV JUSCELINO KUBITSCHEK, 2286, LONDRINA, BRASIL;-26.1732259;-48.593351
12092;CENTRO ESP IPIRANGA;81110410;RUA IPIRANGA, 770, CURITIBA, BRASIL;-26.30444;-48.84556
12141;QUICK DOG LANCHES;89251150;AV:MA FLOR .PEIXOTO , 170, JARAGUA DO SUL, BRASIL;-26.30444;-48.84556
12150;REST BEIRA RIO;88139242;RUA TICO TICO, 479, PALHOCA, BRASIL;-26.2567048;-48.8187084
12156;HANG OUT COFEE SPOT;88035012;RUA CLODORICO MOREIRA, 43, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
12199;PONTO HESS;89380000;RUA BENTO GONCALVES, 1051, MONTE CASTELO, BRASIL;-26.4610422;-50.22958
12205;SANDEM RESTAURANTE;89247000;AV JARAGUA DO SUL, 1415, BALNEARIO BARRA DO SUL, BRASIL;-26.4063251;-48.6433958
12330;R E M MAIS PADEL;89216440;RUA ALBERTO BORNSCHEIN, 143, JOINVILLE, BRASIL;-26.3002801;-48.8754606
12387;PUB CAFE;89201405;RUA HENRIQUE MEIER , 280, JOINVILLE, BRASIL;-26.30444;-48.84556
12464;MINI KALZONE;88802000;AVENIDA CENTENARIO , 2699, CRICIUMA, BRASIL;-26.30444;-48.84556
12502;OCA CAFE BISTRO;88058600;EST. DOM JOAO  BECKER, 447, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
12606;SODEXO TERMOTECNICA;89066000;RUA DR. PEDRO ZIMMERMANN, 2838, BLUMENAU, BRASIL;-26.30444;-48.84556
12612;GR ALIMENTACAO / SC;89010000;RUA ALAMEDA RIO BRANCO, 14 SL 201 2 ANDA, BLUMENAU, BRASIL;-26.91944;-49.6611
12618;LANCH CALCADAO;89290000;RUA VISCONDE TAUNAY, 171, SAO BENTO DO SUL, BRASIL;-26.2493836;-49.3820608
12908;MAR DE FORA CHOP E P;88215000;RUA FLAMBOYANT, 1347, BOMBINHAS, BRASIL;-26.1393535;-48.6013887
13014;CHERO LANCHES;89200000;RUA PAPA JOAO XXIII, 1294, JOINVILLE, BRASIL;-26.2799497;-48.8195124
13017;RESTAURANTE ALVORADA;89221515;RUA IRIRIU, 1073, JOINVILLE, BRASIL;-26.2754074;-48.8346874
13025;R1 ARENA;88135010;RODOVIA BR 101, S/N, PALHOCA, BRASIL;-26.30444;-48.84556
13026;CASTELLO RESTAURANTE;89380000;BENTO GONCALVES, 943, MONTE CASTELO, BRASIL;-26.4643811;-50.2303115
13033;MADRUGADAO BC;88330027;RUA AV  ATLANTICA, 4040 SL 01, BALNEARIO CAMBORIU, BRASIL;-26.30444;-48.84556
13062;CASA BENJAMIN GASTRO;89204360;RUA BENJAMIN CONSTANT, 231, JOINVILLE, BRASIL;-26.2844538;-48.8514963
13122;CAPRICIOSA PIZZARIA;89231300;RUA ATILA URBAN, 149, JOINVILLE, BRASIL;-26.30444;-48.84556
13203;ACAI HOUSE;88380000;RUA JOAO DE DEUS CARVALHO, 12, PICARRAS, BRASIL;-26.30444;-48.84556
13216;RESTAURANTE OPINIAO;89202252;RUA CORONEL FRANCISCO GOMES, 805, JOINVILLE, BRASIL;-26.3190832;-48.8419367
13312;SOPE CHOPERIA E GRIL;89239105;RUA FRANCISCO EBERHARDT, 97, JOINVILLE, BRASIL;-26.209;-48.9078385
13420;REST BUFALO;89288215;ACESSO DEP GENESIO TURECK, 1399, SAO BENTO DO SUL, BRASIL;-26.2315869;-49.4264036
13457;GRELHADOS DO PORTO;88220000;RUA 1100 A, 183, ITAPEMA, BRASIL;-26.30444;-48.84556
13493;ACAI DO CHUCK*;89240000;AV BRASILIA, 07, SAO FRANCISCO DO SUL, BRASIL;-26.4160262;-48.6166371
13535;SAND E BALL SPORT -;88495000;ROD SC 434, SN, GAROPABA, BRASIL;-26.30444;-48.84556
13553;FREITAS LANCHES;89278000;RUA DUQUE DE CAXIAS , 369, CORUPA, BRASIL;-26.4250813;-49.2385352
13672;KANAVIAL BAR E PETIS;80620300;RUA CASTRO, 731, CURITIBA, BRASIL;-26.30444;-48.84556
13690;BAGGIO PIZZARIA;89201700;RUA OTTO BOEHM, 376, JOINVILLE, BRASIL;-26.3018713;-48.8545283
13731;PASTELARIA E APPETI;89203502;RUA PARAIBA, 769, JOINVILLE, BRASIL;-26.3150091;-48.8573947
13764;RESTAURANTE DA JULIA;89340000;RUA JOSE RIBOVSKI, 73, ITAIOPOLIS, BRASIL;-26.339795;-49.9051409
13834;OLIV;89010207;RUA SETE DE SETEMBRO, 1455, BLUMENAU, BRASIL;-26.30444;-48.84556
13942;RESTAURANTE A GRANDE;86083490;RUA AMELIA DONEGA SPOLADORE, 89, LONDRINA, BRASIL;-26.30444;-48.84556
13956;100 ARVORES;84165970;RUA 151 KM 279, SN, CASTRO, BRASIL;-26.30444;-48.84556
14002;BRUNOS RESTAURANTE;89218060;RUA: GUIA LOPES, 585, JOINVILLE, BRASIL;-26.2694571;-48.8550795
14008;HAMBURG. ARTESANAL;89221460;AV ANTONIO RAMOS ALVIM SALA 01, 850, JOINVILLE, BRASIL;-26.3340065;-48.8586665
14042;VO LENI REST LANCHON;89490000;SALIM ZATTAR, 304, TRES BARRAS, BRASIL;-26.1355904;-50.306072
14263;HOSU SUSHI;89203005;RUA: VISCONDE DE TAUNAY, 523, JOINVILLE, BRASIL;-26.3049396;-48.8517976
14264;ZUM SCHLAUCH;89203005;RUA VISCONDE DE TAUNAY, 555, JOINVILLE, BRASIL;-26.3053135;-48.8520074
14429;MAIS MAIS LANCHES;89201130;RUA: ENGENHEIRO NIEMEYER, 25, JOINVILLE, BRASIL;-26.3029294;-48.8463113
14496;RICHARTZ REST*;89228000;PREFEITO BALTAZAR BUSCHLE, 2850, JOINVILLE, BRASIL;-26.2914449;-48.7800533
